571.5034,571.5187,571.5231,571.5297,571.5375,571.5404,571.5408,571.5475,
573.1268,573.1429,573.1470,573.1473,573.1527,573.1594,573.1644,573.1692,
571.2989,571.2998,571.3016,571.3075,571.3114,571.3133,571.3215,571.3231,
